,0
1447,Irae Faycite Shard: Scarab Swarm
1448,Irae Faycite Shard: Scintillate Bones
1449,Irae Faycite Shard: Scorching Sands
1450,Irae Faycite Shard: Scorching Shadow
1451,Irae Faycite Shard: Scorpikis Blood
1452,Irae Faycite Shard: Searing Sands
1453,Irae Faycite Shard: Searing Shadow
1454,Irae Faycite Shard: Seedspitter's Bite
1455,Irae Faycite Shard: Sephry's Malady
1456,Irae Faycite Shard: Septic Wounds
1457,Irae Faycite Shard: Serisaria's Spear of Venom
1458,Irae Faycite Shard: Sermon of Admonition
1459,Irae Faycite Shard: Sermon of Castigation
1460,Irae Faycite Shard: Sermon of Censure
1461,Irae Faycite Shard: Sermon of Condemnation
1462,Irae Faycite Shard: Sermon of Injunction
1463,Irae Faycite Shard: Sermon of Justice
1464,Irae Faycite Shard: Sermon of Rebuke
1465,Irae Faycite Shard: Sermon of Sanction
1466,Irae Faycite Shard: Severilous' Spear of Venom
1467,Irae Faycite Shard: Shiverback Endemic
1468,Irae Faycite Shard: Shock of Arcronite Steel
1469,Irae Faycite Shard: Shock of Argathian Steel
1470,Irae Faycite Shard: Shock of Blistersteel
1471,Irae Faycite Shard: Shock of Burning Steel
1472,Irae Faycite Shard: Shock of Cineral Steel
1473,Irae Faycite Shard: Shock of Darksteel
1474,Irae Faycite Shard: Shock of Discordant Steel
1475,Irae Faycite Shard: Shock of Ethereal Steel
1476,Irae Faycite Shard: Shock of Many
1477,Irae Faycite Shard: Shockwave of Many
1478,Irae Faycite Shard: Silbar's Endemic
1479,Irae Faycite Shard: Silverstorm Pillar
1480,Irae Faycite Shard: Skorpikis Blade Strike
1481,Irae Faycite Shard: Skullfreeze
1482,Irae Faycite Shard: Skyfire Ash
1483,Irae Faycite Shard: Slash
1484,Irae Faycite Shard: Slaunk's Spear of Venom
1485,Irae Faycite Shard: Slice
1486,Irae Faycite Shard: Slitheren Venom
1487,Irae Faycite Shard: Smoldering Darkness
1488,Irae Faycite Shard: Smother
1489,Irae Faycite Shard: Smouldering Shadow
1490,Irae Faycite Shard: Sofia's Burning Call
1491,Irae Faycite Shard: Soul Reaper's Pyre
1492,Irae Faycite Shard: Spear of Blistersteel
1493,Irae Faycite Shard: Spear of Cadcane
1494,Irae Faycite Shard: Spear of Grelleth
1495,Irae Faycite Shard: Spear of Molten Arcronite
1496,Irae Faycite Shard: Spear of Molten Komatiite
1497,Irae Faycite Shard: Spear of Molten Shieldstone
1498,Irae Faycite Shard: Spear of Molten Steel
1499,Irae Faycite Shard: Spear of Sholoth
1500,Irae Faycite Shard: Spear of Tylix
1501,Irae Faycite Shard: Spear of Vizat
1502,Irae Faycite Shard: Spectral Assault
1503,Irae Faycite Shard: Spinechiller Blood
1504,Irae Faycite Shard: Spinechiller Blood
1505,Irae Faycite Shard: Spinechiller's Spear of Venom
1506,Irae Faycite Shard: Spirited Axe Throw
1507,Irae Faycite Shard: Splart
1508,Irae Faycite Shard: Splirt
1509,Irae Faycite Shard: Splort
1510,Irae Faycite Shard: Spreading Darkness
1511,Irae Faycite Shard: Sraskus' Curse
1512,Irae Faycite Shard: Stifle
1513,Irae Faycite Shard: Storm of Many
1514,Irae Faycite Shard: Strangling Air
1515,Irae Faycite Shard: Strangulate
1516,Irae Faycite Shard: Strike of Many
1517,Irae Faycite Shard: Suffocation
1518,Irae Faycite Shard: Summer Prominence
1519,Irae Faycite Shard: Summer Solstice
1520,Irae Faycite Shard: Summer Suncrest
1521,Irae Faycite Shard: Summer Sunfire
1522,Irae Faycite Shard: Summer Sunflame
1523,Irae Faycite Shard: Summer Sunshock
1524,Irae Faycite Shard: Summer Zenith
1525,Irae Faycite Shard: Summer's Cyclone Burn
1526,Irae Faycite Shard: Summer's Gale
1527,Irae Faycite Shard: Summer's Mist
1528,Irae Faycite Shard: Summer's Sleet
1529,Irae Faycite Shard: Summer's Squall Burn
1530,Irae Faycite Shard: Summer's Storm
1531,Irae Faycite Shard: Summer's Tempest Burn
1532,Irae Faycite Shard: Summer's Viridity
1533,Irae Faycite Shard: Sunblaze
1534,Irae Faycite Shard: Sunflame
1535,Irae Faycite Shard: Sunflash
1536,Irae Faycite Shard: Sunshock
1537,Irae Faycite Shard: Supplication of Blood
1538,Irae Faycite Shard: Suppurating Darkness
1539,Irae Faycite Shard: Surreptitious Blight
1540,Irae Faycite Shard: Svartmane's Affliction
1541,Irae Faycite Shard: Synapsefreeze
1542,Irae Faycite Shard: Tangleweave Energy
1543,Irae Faycite Shard: Tears of Aaryonar
1544,Irae Faycite Shard: Tears of Dragoflux
1545,Irae Faycite Shard: Tears of Gosik
1546,Irae Faycite Shard: Tears of Narendi
1547,Irae Faycite Shard: Tears of Skrizix
1548,Irae Faycite Shard: Tears of Syrkl
1549,Irae Faycite Shard: Tears of Visius
1550,Irae Faycite Shard: Tears of Wildfire
1551,Irae Faycite Shard: Tears of Wreliard
1552,Irae Faycite Shard: Tears of Xadrith
1553,Irae Faycite Shard: Tears of Zykean
1554,Irae Faycite Shard: Tempestuous Hail
1555,Irae Faycite Shard: Termination
1556,Irae Faycite Shard: Thoughtburn
1557,Irae Faycite Shard: Thoughtfreeze
1558,Irae Faycite Shard: Thricewoven Capacity
1559,Irae Faycite Shard: Thricewoven Electricity
1560,Irae Faycite Shard: Thricewoven Energy
1561,Irae Faycite Shard: Thricewoven Mana
1562,Irae Faycite Shard: Thricewoven Potential
1563,Irae Faycite Shard: Thricewoven Radiance
1564,Irae Faycite Shard: Thricewoven Stormstrike
1565,Irae Faycite Shard: Torrid Sands
1566,Irae Faycite Shard: Touch of Drendar
1567,Irae Faycite Shard: Touch of Dyalgem
1568,Irae Faycite Shard: Touch of Falsin
1569,Irae Faycite Shard: Touch of Iglum
1570,Irae Faycite Shard: Touch of Kildrukaun
1571,Irae Faycite Shard: Touch of Lanys
1572,Irae Faycite Shard: Touch of Lutzen
1573,Irae Faycite Shard: Touch of T`Vem
1574,Irae Faycite Shard: Touch of Tharoff
1575,Irae Faycite Shard: Touch of Urash
1576,Irae Faycite Shard: Touch of the Soulbleeder
1577,Irae Faycite Shard: Toxic Blade Strike
1578,Irae Faycite Shard: Travenro's Insult
1579,Irae Faycite Shard: Truthful Strike
1580,Irae Faycite Shard: Tsetsian Endemic
1581,Irae Faycite Shard: Tundra Crumble
1582,Irae Faycite Shard: Typhonic Roar
1583,Irae Faycite Shard: Ulork's Decay
1584,Irae Faycite Shard: Vanquishing Strike
1585,Irae Faycite Shard: Venerating Strike
1586,Irae Faycite Shard: Venonscale Venom
1587,Irae Faycite Shard: Vespid Swarm
1588,Irae Faycite Shard: Vestax's Spear of Venom
1589,Irae Faycite Shard: Vicious Cycle
1590,Irae Faycite Shard: Vicious Cyclone
1591,Irae Faycite Shard: Vicious Revolution
1592,Irae Faycite Shard: Vicious Spiral
1593,Irae Faycite Shard: Vigilant Strike
1594,Irae Faycite Shard: Vigorous Strike
1595,Irae Faycite Shard: Vileoak Ash
1596,Irae Faycite Shard: Vindicating Axe Throw
1597,Irae Faycite Shard: Visoracius's Maelstrom
1598,Irae Faycite Shard: Visziaj's Pallid Haze
1599,Irae Faycite Shard: Vital Strike
1600,Irae Faycite Shard: Vkjen's Maelstrom
1601,Irae Faycite Shard: Volley of Many
1602,Irae Faycite Shard: Vulak's Bite
1603,Irae Faycite Shard: Wildfire Ash
1604,Irae Faycite Shard: Windblast Enigma
1605,Irae Faycite Shard: Windborne Chill
1606,Irae Faycite Shard: Windwhip Bite
1607,Irae Faycite Shard: Winter's Blaze
1608,Irae Faycite Shard: Winter's Flare
1609,Irae Faycite Shard: Winter's Pyre
1610,Irae Faycite Shard: Winter's Sear Frostbite
1611,Irae Faycite Shard: Winter's Wildblaze Frostbite
1612,Irae Faycite Shard: Winter's Wildfire
1613,Irae Faycite Shard: Winter's Wildflame Frostbite
1614,Irae Faycite Shard: Winter's Wildshock
1615,Irae Faycite Shard: Withering Venin
1616,Irae Faycite Shard: Wound
1617,Irae Faycite Shard: Wuran's Decay
1618,Irae Faycite Shard: Xalgoz's Bite
1619,Irae Faycite Shard: Yubai's Affliction
1620,Irae Faycite Shard: Yubai's Rain of Venom
1621,Irae Faycite Shard: Zlexak's Fang
1622,Isinente's Scavenged Bauble
1623,Ivory Fang Figurine
1624,Jade Infused Velium Jewel
1625,Jagged Bone of the Husk
1626,Jaklor's Keyring
1627,Jasper Infused Velium Jewel
1628,"Jerard, the Doll of Silent Confessions"
1629,Jewel of Resolute Obedience
1630,Jeweled Skull of Null
1631,Jeweler Charm
1632,Journal of the Vagabond
1633,K`Thak's Emblem
1634,Katta's Signet
1635,Key of Memory
1636,King's Key
1637,King's Ransom
1638,Knen Worry Stone
1639,Knot of Trophies
1640,Kobold Skull Charm
1641,Kunark Volcanic Dynamo
1642,Kyv Ceramic Vane
1643,Ladrys Bloom
1644,Lady of Life's Memento
1645,Lars' Ledger
1646,Lesser Bored Quartzite
1647,Lesser Contuse Quartzite
1648,Lesser Corrupted Quartz
1649,Lesser Corrupted Quartzite
1650,Lesser Dyadic Quartz
1651,Lesser Dyadic Quartzite
1652,Lesser Jolted Quartzite
1653,Lesser Struck Quartzite
1654,Lesser Untempered Quartzite
1655,Lilth's Ethereal Pendant
1656,Lithe Gem of Effortless Plasticity
1657,Living Brainfruit
1658,Living Hive Stone
1659,Locked Case
1660,Lord Tephys' Keepsake
1661,Lost Coin
1662,Lucent Tanzanite Shard
1663,Lucent Tanzanite Stone
1664,Lucky Gouzah Foot
1665,Luminescent Crest of the Silverwing
1666,Luminous Demantoid Shard
1667,Luminous Demantoid Stone
1668,Luminous Tanzanite Shard
1669,Luminous Tanzanite Stone
1670,Magenta Amulet
1671,Magenta Charm
1672,Magenta Symbol
1673,Magenta Talisman
1674,Magenta Trinket
1675,Magical Lint
1676,Magnetic Charm
1677,Major Bored Quartzite
1678,Major Contuse Quartzite
1679,Major Corrupted Quartz
1680,Major Corrupted Quartzite
1681,Major Dyadic Quartz
1682,Major Dyadic Quartzite
1683,Major Jolted Quartzite
1684,Major Struck Quartzite
1685,Major Untempered Quartzite
1686,Mammatus Charm
1687,Mammoth Tusk Powder
1688,Map of Lost Fools
1689,Mark of the Beasts
1690,Massive Stone of Hsagra
1691,Master's Token of Command
1692,Mechanic Charm
1693,Mephit Symbol of the Sky Djinn
1694,Metallic Snake Device
1695,Mimes' Tear
1696,Mindleech's Eye
1697,Miniature Brass Scale
1698,Miniature Spring
1699,Minor Bored Quartzite
1700,Minor Contuse Quartzite
1701,Minor Corrupted Quartz
1702,Minor Corrupted Quartzite
1703,Minor Dyadic Quartz
1704,Minor Dyadic Quartzite
1705,Minor Jolted Quartzite
1706,Minor Struck Quartzite
1707,Minor Untempered Quartzite
1708,Misguided Fool's Lucky Turnip
1709,Modulating Crystal
1710,Moonstone Compass
1711,Morbid Brainfruit
1712,Morrigan's Trinket of Fate
1713,Mortal Celestial Brawny Spark
1714,Mortal Celestial Deft Spark
1715,Mortal Celestial Equilibrium Spark
1716,Mortal Celestial Incisive Spark
1717,Mortal Celestial Nimble Spark
1718,Mortal Celestial Shrewd Spark
1719,Mortal Celestial Vigorous Spark
1720,Mortal Corporeal Brawny Zephyr
1721,Mortal Corporeal Deft Zephyr
1722,Mortal Corporeal Equilibrium Zephyr
1723,Mortal Corporeal Incisive Zephyr
1724,Mortal Corporeal Nimble Zephyr
1725,Mortal Corporeal Shrewd Zephyr
1726,Mortal Corporeal Vigorous Zephyr
1727,Murkglider Charm
1728,Mysteriously Airy Braxi Claw
1729,Narius' Spellbook
1730,Naxin's Spellbook
1731,New Brood Talisman
1732,Niblek's Shiny Trinket
1733,Nisch Mal Engraved Splitpaw Jade
1734,Ochre Orb of Despair
1735,Ooze Ward
1736,Orb of Ochre
1737,Orb of Shifting Visages
1738,Orb of Undead Rites
1739,Ornate Charm of Derived Adaptation
1740,Ornate Charm of Derived Audacity
1741,Ornate Charm of Derived Conviction
1742,Ornate Charm of Derived Corruption
1743,Ornate Charm of Derived Diversity
1744,Ornate Charm of Derived Endurance
1745,Ornate Charm of Derived Erudition
1746,Ornate Charm of Derived Ferocity
1747,Ornate Charm of Derived Force
1748,Ornate Charm of Derived Foundation
1749,Ornate Charm of Derived Invention
1750,Ornate Charm of Derived Power
1751,Ornate Charm of Derived Purpose
1752,Ornate Charm of Derived Refinement
1753,Ornate Charm of Derived Tenacity
1754,Ornate Charm of Derived Tradition
1755,Ornate Charm of Mental Conviction
1756,Ornate Charm of Mental Corruption
1757,Ornate Charm of Mental Diversity
1758,Ornate Charm of Mental Erudition
1759,Ornate Charm of Mental Ferocity
1760,Ornate Charm of Mental Invention
1761,Ornate Charm of Mental Tenacity
1762,Ornate Charm of Mental Tradition
1763,Ornate Charm of Physical Adaptation
1764,Ornate Charm of Physical Audacity
1765,Ornate Charm of Physical Conviction
1766,Ornate Charm of Physical Corruption
1767,Ornate Charm of Physical Diversity
1768,Ornate Charm of Physical Endurance
1769,Ornate Charm of Physical Ferocity
1770,Ornate Charm of Physical Force
1771,Ornate Charm of Physical Foundation
1772,Ornate Charm of Physical Invention
1773,Ornate Charm of Physical Power
1774,Ornate Charm of Physical Purpose
1775,Ornate Charm of Physical Refinement
1776,Ornate Charm of Physical Tenacity
1777,Ornate Charm of Spiritual Adaptation
1778,Ornate Charm of Spiritual Audacity
1779,Ornate Charm of Spiritual Conviction
1780,Ornate Charm of Spiritual Corruption
1781,Ornate Charm of Spiritual Diversity
1782,Ornate Charm of Spiritual Endurance
1783,Ornate Charm of Spiritual Erudition
1784,Ornate Charm of Spiritual Ferocity
1785,Ornate Charm of Spiritual Force
1786,Ornate Charm of Spiritual Foundation
1787,Ornate Charm of Spiritual Invention
1788,Ornate Charm of Spiritual Power
1789,Ornate Charm of Spiritual Purpose
1790,Ornate Charm of Spiritual Refinement
1791,Ornate Charm of Spiritual Tenacity
1792,Ornate Charm of Spiritual Tradition
1793,Ornate Consigned Charm
1794,Ornate Defiant Charm
1795,Orrel's Blood Bauble
1796,Orrel's Nightmarish Bauble
1797,Owl's Wisdom
1798,Painbook of Mysteries
1799,Pastletlith's Desire
1800,Peacock's Charm
1801,Pearlescent Scale
1802,Permafrost Gem
1803,Petrified Drachnid Egg
1804,Petrified Egg
1805,Petrified Mushroom Stalk
1806,Petrified Rat of Monster Slaying
1807,Phlogiston Charm of Brilliance
1808,Phlogiston Charm of Security
1809,Phlogiston Charm of Vigor
1810,Pickclaw Savage Charm
1811,Pickclaw Shiny Bauble
1812,Pickclaw Trinket
1813,Pillaged Charm of Health
1814,Pillaged Charm of Sturdiness
1815,Pin of Provocation
1816,Pink Dawn
1817,Platinum Disc
1818,Platinum Sword Figurine
1819,Plundered Crystal of Vigor
1820,Plundered Shard of Hardiness
1821,Plundered Shard of Minor Resistance
1822,Plundered Shard of Minor Resistance
1823,Plundered Shard of Toughness
1824,Polished Diamond Prism
1825,Polished Diamond Prism
1826,Polished Ember Relic
1827,Potter Charm
1828,Pouch of Feathers
1829,Preserved Kobold Paw
1830,Princess Klaknak's Antenna
1831,Princess Klaknak's Eye
1832,Prism of Companionship
1833,Pristine Shrunken Skull
1834,Prodigal Traveler's Crystal
1835,Prophecy Shard
1836,Protector's Spiked Charm
1837,Purple-Tipped Orchid
1838,Putrid Bertoxxulous Etched Box
1839,Putrid Chitin Shard
1840,"Putrid Knight, Card of Death"
1841,Pyrebeak's Scarred Eye
1842,Queen's Toy
1843,Quintessence of Shadow
1844,Quivering Cube of Goo
1845,Radiant Demantoid Shard
1846,Radiant Demantoid Stone
1847,Radiant Tanzanite Shard
1848,Radiant Tanzanite Stone
1849,Rallos Zek Acolyte's Assault
1850,Rallos Zek Acolyte's Assaulting Ice
1851,Rallos Zek Acolyte's Attacker
1852,Rallos Zek Acolyte's Casting Ice
1853,Rallos Zek Acolyte's Defending Ice
1854,Rallos Zek Acolyte's Defense
1855,Rallos Zek Acolyte's Dorsal Defense
1856,Rallos Zek Acolyte's Enhancement
1857,Rallos Zek Acolyte's Fortification
1858,Rallos Zek Acolyte's Protecting Ice
1859,Rallos Zek Acolyte's Soothing
1860,Rallos Zek Acolyte's Stealth
1861,Rallos Zek Acolyte's Strategy
1862,Rallos Zek Acolyte's Ventral Defense
1863,Rallos Zek Acolyte's Warding Ice
1864,Rallos Zek Devotee's Assault
1865,Rallos Zek Devotee's Assaulting Ice
1866,Rallos Zek Devotee's Attacker
1867,Rallos Zek Devotee's Casting Ice
1868,Rallos Zek Devotee's Defending Ice
1869,Rallos Zek Devotee's Defense
1870,Rallos Zek Devotee's Dorsal Defense
1871,Rallos Zek Devotee's Enhancement
1872,Rallos Zek Devotee's Fortification
1873,Rallos Zek Devotee's Protecting Ice
1874,Rallos Zek Devotee's Soothing
1875,Rallos Zek Devotee's Stealth
1876,Rallos Zek Devotee's Strategy
1877,Rallos Zek Devotee's Ventral Defense
1878,Rallos Zek Devotee's Warding Ice
1879,Rallosian Mystic's Charm
1880,Ranging Charm
1881,Rarundel's Broken Memories
1882,Rarundel's Faded Memories
1883,Rarundel's Forgotten Memories
1884,Rarundel's Mended Memories
1885,Rat Eye Curio
1886,Raven Claw Amulet
1887,Refining Spring
1888,Regal Charm of Derived Adaptation
1889,Regal Charm of Derived Audacity
1890,Regal Charm of Derived Conviction
1891,Regal Charm of Derived Corruption
1892,Regal Charm of Derived Diversity
1893,Regal Charm of Derived Endurance
1894,Regal Charm of Derived Erudition
1895,Regal Charm of Derived Ferocity
1896,Regal Charm of Derived Force
1897,Regal Charm of Derived Foundation
1898,Regal Charm of Derived Invention
1899,Regal Charm of Derived Power
1900,Regal Charm of Derived Purpose
1901,Regal Charm of Derived Refinement
1902,Regal Charm of Derived Tenacity
1903,Regal Charm of Derived Tradition
1904,Regal Charm of Mental Conviction
1905,Regal Charm of Mental Corruption
1906,Regal Charm of Mental Diversity
1907,Regal Charm of Mental Erudition
1908,Regal Charm of Mental Ferocity
1909,Regal Charm of Mental Invention
1910,Regal Charm of Mental Tenacity
1911,Regal Charm of Mental Tradition
1912,Regal Charm of Physical Adaptation
1913,Regal Charm of Physical Audacity
1914,Regal Charm of Physical Conviction
1915,Regal Charm of Physical Corruption
1916,Regal Charm of Physical Diversity
1917,Regal Charm of Physical Endurance
1918,Regal Charm of Physical Ferocity
1919,Regal Charm of Physical Force
1920,Regal Charm of Physical Foundation
1921,Regal Charm of Physical Invention
1922,Regal Charm of Physical Power
1923,Regal Charm of Physical Purpose
1924,Regal Charm of Physical Refinement
1925,Regal Charm of Physical Tenacity
1926,Regal Charm of Spiritual Adaptation
1927,Regal Charm of Spiritual Audacity
1928,Regal Charm of Spiritual Conviction
1929,Regal Charm of Spiritual Corruption
1930,Regal Charm of Spiritual Diversity
1931,Regal Charm of Spiritual Endurance
1932,Regal Charm of Spiritual Erudition
1933,Regal Charm of Spiritual Ferocity
1934,Regal Charm of Spiritual Force
1935,Regal Charm of Spiritual Foundation
1936,Regal Charm of Spiritual Invention
1937,Regal Charm of Spiritual Power
1938,Regal Charm of Spiritual Purpose
1939,Regal Charm of Spiritual Refinement
1940,Regal Charm of Spiritual Tenacity
1941,Regal Charm of Spiritual Tradition
1942,Regal Spitegem of Allure
1943,Regal Spitegem of Courage
1944,Regal Spitegem of Deftness
1945,Regal Spitegem of Foresight
1946,Regal Spitegem of Resilience
1947,Regal Spitegem of Scholarship
1948,Regal Spitegem of Stability
1949,Regal Spitegem of Swiftness
1950,Regal Spitegem of the Beneficent
1951,Regal Spitegem of the Fulcrum
1952,Regal Spitegem of the Resourceful
1953,Regal Spitegem of the Sturdy
1954,Regal Spitegem of the Valiant
1955,Regal Spitegem of the Vengeful
1956,Regal Sulstone of Allure
1957,Regal Sulstone of Courage
1958,Regal Sulstone of Deftness
1959,Regal Sulstone of Foresight
1960,Regal Sulstone of Resilience
1961,Regal Sulstone of Scholarship
1962,Regal Sulstone of Stability
1963,Regal Sulstone of Swiftness
1964,Regal Sulstone of the Beneficent
1965,Regal Sulstone of the Fulcrum
1966,Regal Sulstone of the Resourceful
1967,Regal Sulstone of the Sturdy
1968,Regal Sulstone of the Valiant
1969,Regal Sulstone of the Vengeful
1970,Remains of a Well Victim
1971,Researcher Charm
1972,Resilient Amber
1973,Resilient Swirlstone
1974,Resonating Stone Tear
1975,Resplendent Spitegem of Allure
1976,Resplendent Spitegem of Courage
1977,Resplendent Spitegem of Deftness
1978,Resplendent Spitegem of Foresight
1979,Resplendent Spitegem of Resilience
1980,Resplendent Spitegem of Scholarship
1981,Resplendent Spitegem of Stability
1982,Resplendent Spitegem of Swiftness
1983,Resplendent Spitegem of the Beneficent
1984,Resplendent Spitegem of the Fulcrum
1985,Resplendent Spitegem of the Resourceful
1986,Resplendent Spitegem of the Sturdy
1987,Resplendent Spitegem of the Valiant
1988,Resplendent Spitegem of the Vengeful
1989,Resplendent Sulstone of Allure
1990,Resplendent Sulstone of Courage
1991,Resplendent Sulstone of Deftness
1992,Resplendent Sulstone of Foresight
1993,Resplendent Sulstone of Resilience
1994,Resplendent Sulstone of Scholarship
1995,Resplendent Sulstone of Stability
1996,Resplendent Sulstone of Swiftness
1997,Resplendent Sulstone of the Beneficent
1998,Resplendent Sulstone of the Fulcrum
1999,Resplendent Sulstone of the Resourceful
2000,Resplendent Sulstone of the Sturdy
2001,Resplendent Sulstone of the Valiant
2002,Resplendent Sulstone of the Vengeful
2003,Ribbon of Bleached Shark Teeth
2004,Rildar's Knucklebone
2005,Rings of Scale
2006,Rival Gladiator's Heart
2007,Rosch Mal Splitpaw Jade
2008,Rosette of the Restless Dead
2009,Rotted Shrunken Skull
2010,Rotting Talons
2011,Rough Consigned Charm
2012,Rough Defiant Charm
2013,Royal Emblem
2014,Royal Jewel of Protection
2015,Royal Mudslinger
2016,Ruby Infused Velium Jewel
2017,Ruby Staff Figurine
2018,Rune of Fear
2019,Rune of Rage
2020,Rune of the Bloodhunt
2021,Runed Brooch of Erudin
2022,Runed Genati Fragment
2023,Rusted Sword Hilt
2024,Rustic Amulet
2025,Rustic Charm
2026,Rustic Symbol
2027,Rustic Talisman
2028,Rustic Trinket
2029,Rusty Gear
2030,Rusty Steamwork Eye
2031,Sacred Shell of the Nautilus
2032,Sailor's Lucky Coin
2033,Salus Faycite Shard: Adrenaline Barrage
2034,Salus Faycite Shard: Adrenaline Blast
2035,Salus Faycite Shard: Adrenaline Burst
2036,Salus Faycite Shard: Adrenaline Deluge
2037,Salus Faycite Shard: Adrenaline Flood
2038,Salus Faycite Shard: Adrenaline Rush
2039,Salus Faycite Shard: Adrenaline Swell
2040,Salus Faycite Shard: Adrenaline Torrent
2041,Salus Faycite Shard: Antecedent's Intervention
2042,Salus Faycite Shard: Antecessor's Intervention
2043,Salus Faycite Shard: Ardent Healing
2044,Salus Faycite Shard: Ardent Light
2045,Salus Faycite Shard: Ardent Touch
2046,Salus Faycite Shard: Ascendant's Intervention
2047,Salus Faycite Shard: Benevida
2048,Salus Faycite Shard: Bethun's Mending
2049,Salus Faycite Shard: Blessed Light
2050,Salus Faycite Shard: Blezon's Mending
2051,Salus Faycite Shard: Blezon's Recourse
2052,Salus Faycite Shard: Brilliant Light
2053,Salus Faycite Shard: Burst of Dawnlight
2054,Salus Faycite Shard: Burst of Daybreak
2055,Salus Faycite Shard: Burst of Dayspring
2056,Salus Faycite Shard: Burst of Morninglight
2057,Salus Faycite Shard: Burst of Morrow
2058,Salus Faycite Shard: Burst of Splendor
2059,Salus Faycite Shard: Burst of Sunrise
2060,Salus Faycite Shard: Burst of Wakening
2061,Salus Faycite Shard: Cadmael's Mending
2062,Salus Faycite Shard: Chorus of Lunanyn
2063,Salus Faycite Shard: Chorus of Renewal
2064,Salus Faycite Shard: Chorus of Restoration
2065,Salus Faycite Shard: Chorus of Rodcet
2066,Salus Faycite Shard: Chorus of Salarra
2067,Salus Faycite Shard: Chorus of Sionachie
2068,Salus Faycite Shard: Chorus of Vhal`Sera
2069,Salus Faycite Shard: Chorus of Xigam
2070,Salus Faycite Shard: Cloudburst
2071,Salus Faycite Shard: Cloudfont
2072,Salus Faycite Shard: Curavida
2073,Salus Faycite Shard: Dannal's Mending
2074,Salus Faycite Shard: Daria's Mending
2075,Salus Faycite Shard: Dazzling Light
2076,Salus Faycite Shard: Deltro's Mending
2077,Salus Faycite Shard: Desperate Dewcloud
2078,Salus Faycite Shard: Desperate Dousing
2079,Salus Faycite Shard: Desperate Downpour
2080,Salus Faycite Shard: Desperate Drenching
2081,Salus Faycite Shard: Desperate Meltwater
2082,Salus Faycite Shard: Devout Light
2083,Salus Faycite Shard: Devout Remedy
2084,Salus Faycite Shard: Devout Touch
2085,Salus Faycite Shard: Dire Renewal
2086,Salus Faycite Shard: Dragonscale Aquifer
2087,Salus Faycite Shard: Earnest Light
2088,Salus Faycite Shard: Earnest Remedy
2089,Salus Faycite Shard: Earnest Touch
2090,Salus Faycite Shard: Eleventh-Hour
2091,Salus Faycite Shard: Expiation
2092,Salus Faycite Shard: Eyrzekla's Mending
2093,Salus Faycite Shard: Eyrzekla's Recourse
2094,Salus Faycite Shard: Faithful Remedy
2095,Salus Faycite Shard: Fervent Renewal
2096,Salus Faycite Shard: Fervid Renewal
2097,Salus Faycite Shard: Fifteenth Emblem
2098,Salus Faycite Shard: Fourteenth Catalyst
2099,Salus Faycite Shard: Frantic Renewal
2100,Salus Faycite Shard: Fraught Renewal
2101,Salus Faycite Shard: Frenetic Renewal
2102,Salus Faycite Shard: Frenzied Renewal
2103,Salus Faycite Shard: Furial Renewal
2104,Salus Faycite Shard: Gemmi's Mending
2105,Salus Faycite Shard: Gotikan's Mending
2106,Salus Faycite Shard: Graceful Remedy
2107,Salus Faycite Shard: Granvida
2108,Salus Faycite Shard: Grief
2109,Salus Faycite Shard: Historian's Intervention
2110,Salus Faycite Shard: Huaene's Melioration
2111,Salus Faycite Shard: Jaerol's Mending
2112,Salus Faycite Shard: Jorra's Mending
2113,Salus Faycite Shard: Joyous Light
2114,Salus Faycite Shard: Kallis' Melioration
2115,Salus Faycite Shard: Krasir's Mending
2116,Salus Faycite Shard: Krasir's Recourse
2117,Salus Faycite Shard: Lunalesce
2118,Salus Faycite Shard: Lunasalve
2119,Salus Faycite Shard: Lunasoothe
2120,Salus Faycite Shard: Lunassuage
2121,Salus Faycite Shard: Meltwater Spring
2122,Salus Faycite Shard: Merciful Healing
2123,Salus Faycite Shard: Merciful Light
2124,Salus Faycite Shard: Merciful Light
2125,Salus Faycite Shard: Merciful Remedy
2126,Salus Faycite Shard: Merciful Touch
2127,Salus Faycite Shard: Oceangreen Aquifer
2128,Salus Faycite Shard: Panavida
2129,Salus Faycite Shard: Prehistoric Intervention
2130,Salus Faycite Shard: Primordial Intervention
2131,Salus Faycite Shard: Progenitor's Intervention
2132,Salus Faycite Shard: Propitiation
2133,Salus Faycite Shard: Puravida
2134,Salus Faycite Shard: Purefont
2135,Salus Faycite Shard: Qirik's Mending
2136,Salus Faycite Shard: Radiant Light
2137,Salus Faycite Shard: Reckless Regeneration
2138,Salus Faycite Shard: Reckless Rejuvenation
2139,Salus Faycite Shard: Reckless Renewal
2140,Salus Faycite Shard: Reckless Restoration
2141,Salus Faycite Shard: Renewal of Cadwin
2142,Salus Faycite Shard: Renewal of Volark
2143,Salus Faycite Shard: Reverent Light
2144,Salus Faycite Shard: Reverent Touch
2145,Salus Faycite Shard: Revival of Aenro
2146,Salus Faycite Shard: Sabhattin's Mending
2147,Salus Faycite Shard: Salve of Artikla
2148,Salus Faycite Shard: Salve of Blezon
2149,Salus Faycite Shard: Salve of Clorith
2150,Salus Faycite Shard: Salve of Feldan
2151,Salus Faycite Shard: Salve of Reshan
2152,Salus Faycite Shard: Salve of Sevna
2153,Salus Faycite Shard: Salve of Tobart
2154,Salus Faycite Shard: Salve of Yubai
